,compute_version,gpu_id,max_clock_rate,num_of_cores,L2,bus,memory_clock,bandwith,GM,num_sm,num_cores_sm,theoretical_flops,AppId,duration,grid_x,grid_y,block_x,block_y,registers,smem,cmem,number_of_lines_kernel,occupancy
996,3.5,2.0,745.0,2880.0,1.5,384.0,3004.0,288384.0,12.0,15.0,192.0,4291.2,1.0,3.09952,480.0,480.0,8.0,8.0,32.0,0.0,348.0,6.0,50.0
995,3.5,2.0,745.0,2880.0,1.5,384.0,3004.0,288384.0,12.0,15.0,192.0,4291.2,1.0,2.516749,448.0,448.0,8.0,8.0,32.0,0.0,348.0,6.0,50.0
994,3.5,2.0,745.0,2880.0,1.5,384.0,3004.0,288384.0,12.0,15.0,192.0,4291.2,1.0,2.014439,416.0,416.0,8.0,8.0,32.0,0.0,348.0,6.0,50.0
1004,3.5,2.0,745.0,2880.0,1.5,384.0,3004.0,288384.0,12.0,15.0,192.0,4291.2,1.0,11.18049,736.0,736.0,8.0,8.0,32.0,0.0,348.0,6.0,50.0
993,3.5,2.0,745.0,2880.0,1.5,384.0,3004.0,288384.0,12.0,15.0,192.0,4291.2,1.0,1.586882,384.0,384.0,8.0,8.0,32.0,0.0,348.0,6.0,50.0
991,3.5,2.0,745.0,2880.0,1.5,384.0,3004.0,288384.0,12.0,15.0,192.0,4291.2,1.0,0.917101,320.0,320.0,8.0,8.0,32.0,0.0,348.0,6.0,50.0
990,3.5,2.0,745.0,2880.0,1.5,384.0,3004.0,288384.0,12.0,15.0,192.0,4291.2,1.0,0.669089,288.0,288.0,8.0,8.0,32.0,0.0,348.0,6.0,50.0
989,3.5,2.0,745.0,2880.0,1.5,384.0,3004.0,288384.0,12.0,15.0,192.0,4291.2,1.0,0.46939,256.0,256.0,8.0,8.0,32.0,0.0,348.0,6.0,50.0
988,3.5,2.0,745.0,2880.0,1.5,384.0,3004.0,288384.0,12.0,15.0,192.0,4291.2,1.0,0.314781,224.0,224.0,8.0,8.0,32.0,0.0,348.0,6.0,50.0
987,3.5,2.0,745.0,2880.0,1.5,384.0,3004.0,288384.0,12.0,15.0,192.0,4291.2,1.0,0.198236,192.0,192.0,8.0,8.0,32.0,0.0,348.0,6.0,50.0
986,3.5,2.0,745.0,2880.0,1.5,384.0,3004.0,288384.0,12.0,15.0,192.0,4291.2,1.0,0.114704,160.0,160.0,8.0,8.0,32.0,0.0,348.0,6.0,50.0
985,3.5,2.0,745.0,2880.0,1.5,384.0,3004.0,288384.0,12.0,15.0,192.0,4291.2,1.0,0.058757,128.0,128.0,8.0,8.0,32.0,0.0,348.0,6.0,50.0
984,3.5,2.0,745.0,2880.0,1.5,384.0,3004.0,288384.0,12.0,15.0,192.0,4291.2,1.0,0.024802,96.0,96.0,8.0,8.0,32.0,0.0,348.0,6.0,50.0
983,3.5,2.0,745.0,2880.0,1.5,384.0,3004.0,288384.0,12.0,15.0,192.0,4291.2,1.0,0.007332473,64.0,64.0,8.0,8.0,32.0,0.0,348.0,6.0,50.0
982,3.5,2.0,745.0,2880.0,1.5,384.0,3004.0,288384.0,12.0,15.0,192.0,4291.2,1.0,0.000956291,32.0,32.0,8.0,8.0,32.0,0.0,348.0,6.0,50.0
992,3.5,2.0,745.0,2880.0,1.5,384.0,3004.0,288384.0,12.0,15.0,192.0,4291.2,1.0,1.220711,352.0,352.0,8.0,8.0,32.0,0.0,348.0,6.0,50.0
1005,3.5,2.0,745.0,2880.0,1.5,384.0,3004.0,288384.0,12.0,15.0,192.0,4291.2,1.0,12.729795,768.0,768.0,8.0,8.0,32.0,0.0,348.0,6.0,50.0
1006,3.5,2.0,745.0,2880.0,1.5,384.0,3004.0,288384.0,12.0,15.0,192.0,4291.2,1.0,14.379282,800.0,800.0,8.0,8.0,32.0,0.0,348.0,6.0,50.0
1007,3.5,2.0,745.0,2880.0,1.5,384.0,3004.0,288384.0,12.0,15.0,192.0,4291.2,1.0,16.165225,832.0,832.0,8.0,8.0,32.0,0.0,348.0,6.0,50.0
1030,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,1.0,5.383769,544.0,544.0,8.0,8.0,32.0,0.0,348.0,6.0,50.0
1029,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,1.0,4.486623,512.0,512.0,8.0,8.0,32.0,0.0,348.0,6.0,50.0
1028,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,1.0,3.690089,480.0,480.0,8.0,8.0,32.0,0.0,348.0,6.0,50.0
1027,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,1.0,3.002454,448.0,448.0,8.0,8.0,32.0,0.0,348.0,6.0,50.0
1026,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,1.0,2.403841,416.0,416.0,8.0,8.0,32.0,0.0,348.0,6.0,50.0
1025,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,1.0,1.891005,384.0,384.0,8.0,8.0,32.0,0.0,348.0,6.0,50.0
1024,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,1.0,1.455887,352.0,352.0,8.0,8.0,32.0,0.0,348.0,6.0,50.0
1023,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,1.0,1.092392,320.0,320.0,8.0,8.0,32.0,0.0,348.0,6.0,50.0
1022,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,1.0,0.797254,288.0,288.0,8.0,8.0,32.0,0.0,348.0,6.0,50.0
1021,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,1.0,0.559305,256.0,256.0,8.0,8.0,32.0,0.0,348.0,6.0,50.0
1020,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,1.0,0.37491,224.0,224.0,8.0,8.0,32.0,0.0,348.0,6.0,50.0
1019,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,1.0,0.236144,192.0,192.0,8.0,8.0,32.0,0.0,348.0,6.0,50.0
1018,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,1.0,0.13654,160.0,160.0,8.0,8.0,32.0,0.0,348.0,6.0,50.0
1017,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,1.0,0.069974,128.0,128.0,8.0,8.0,32.0,0.0,348.0,6.0,50.0
1016,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,1.0,0.029572,96.0,96.0,8.0,8.0,32.0,0.0,348.0,6.0,50.0
1015,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,1.0,0.008605106,64.0,64.0,8.0,8.0,32.0,0.0,348.0,6.0,50.0
1014,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,1.0,0.001117823,32.0,32.0,8.0,8.0,32.0,0.0,348.0,6.0,50.0
1013,3.5,2.0,745.0,2880.0,1.5,384.0,3004.0,288384.0,12.0,15.0,192.0,4291.2,1.0,30.260525,1024.0,1024.0,8.0,8.0,32.0,0.0,348.0,6.0,50.0
1012,3.5,2.0,745.0,2880.0,1.5,384.0,3004.0,288384.0,12.0,15.0,192.0,4291.2,1.0,27.495158,992.0,992.0,8.0,8.0,32.0,0.0,348.0,6.0,50.0
1011,3.5,2.0,745.0,2880.0,1.5,384.0,3004.0,288384.0,12.0,15.0,192.0,4291.2,1.0,24.958955,960.0,960.0,8.0,8.0,32.0,0.0,348.0,6.0,50.0
1010,3.5,2.0,745.0,2880.0,1.5,384.0,3004.0,288384.0,12.0,15.0,192.0,4291.2,1.0,22.478814,928.0,928.0,8.0,8.0,32.0,0.0,348.0,6.0,50.0
1009,3.5,2.0,745.0,2880.0,1.5,384.0,3004.0,288384.0,12.0,15.0,192.0,4291.2,1.0,20.225583,896.0,896.0,8.0,8.0,32.0,0.0,348.0,6.0,50.0
1008,3.5,2.0,745.0,2880.0,1.5,384.0,3004.0,288384.0,12.0,15.0,192.0,4291.2,1.0,18.148583,864.0,864.0,8.0,8.0,32.0,0.0,348.0,6.0,50.0
1032,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,1.0,7.523269,608.0,608.0,8.0,8.0,32.0,0.0,348.0,6.0,50.0
1085,3.5,5.0,771.0,2304.0,1.0,256.0,3004.0,192256.0,8.0,12.0,192.0,3552768.0,1.0,0.500927,256.0,256.0,8.0,8.0,32.0,0.0,348.0,6.0,50.0
1086,3.5,5.0,771.0,2304.0,1.0,256.0,3004.0,192256.0,8.0,12.0,192.0,3552768.0,1.0,0.713397,288.0,288.0,8.0,8.0,32.0,0.0,348.0,6.0,50.0
1087,3.5,5.0,771.0,2304.0,1.0,256.0,3004.0,192256.0,8.0,12.0,192.0,3552768.0,1.0,0.986551,320.0,320.0,8.0,8.0,32.0,0.0,348.0,6.0,50.0
1163,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,1.0,21.370478,352.0,352.0,16.0,16.0,32.0,0.0,348.0,6.0,100.0
1162,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,1.0,18.592981,336.0,336.0,16.0,16.0,32.0,0.0,348.0,6.0,100.0
1161,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,1.0,16.075728,320.0,320.0,16.0,16.0,32.0,0.0,348.0,6.0,100.0
1160,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,1.0,13.779831,304.0,304.0,16.0,16.0,32.0,0.0,348.0,6.0,100.0
1159,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,1.0,11.704801,288.0,288.0,16.0,16.0,32.0,0.0,348.0,6.0,100.0
1158,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,1.0,9.86428,272.0,272.0,16.0,16.0,32.0,0.0,348.0,6.0,100.0
1157,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,1.0,8.22109,256.0,256.0,16.0,16.0,32.0,0.0,348.0,6.0,100.0
1156,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,1.0,6.778387,240.0,240.0,16.0,16.0,32.0,0.0,348.0,6.0,100.0
1155,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,1.0,5.510979,224.0,224.0,16.0,16.0,32.0,0.0,348.0,6.0,100.0
1154,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,1.0,4.409031,208.0,208.0,16.0,16.0,32.0,0.0,348.0,6.0,100.0
1164,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,1.0,24.442753,368.0,368.0,16.0,16.0,32.0,0.0,348.0,6.0,100.0
1153,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,1.0,3.468106,192.0,192.0,16.0,16.0,32.0,0.0,348.0,6.0,100.0
1151,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,1.0,2.004343,160.0,160.0,16.0,16.0,32.0,0.0,348.0,6.0,100.0
1150,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,1.0,1.459649,144.0,144.0,16.0,16.0,32.0,0.0,348.0,6.0,100.0
1149,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,1.0,1.023633,128.0,128.0,16.0,16.0,32.0,0.0,348.0,6.0,100.0
1148,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,1.0,0.685807,112.0,112.0,16.0,16.0,32.0,0.0,348.0,6.0,100.0
1147,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,1.0,0.43209,96.0,96.0,16.0,16.0,32.0,0.0,348.0,6.0,100.0
1146,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,1.0,0.250348,80.0,80.0,16.0,16.0,32.0,0.0,348.0,6.0,100.0
1145,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,1.0,0.128666,64.0,64.0,16.0,16.0,32.0,0.0,348.0,6.0,100.0
1144,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,1.0,0.054317,48.0,48.0,16.0,16.0,32.0,0.0,348.0,6.0,100.0
1143,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,1.0,0.016138,32.0,32.0,16.0,16.0,32.0,0.0,348.0,6.0,100.0
1142,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,1.0,0.002228855,16.0,16.0,16.0,16.0,32.0,0.0,348.0,6.0,100.0
1152,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,1.0,2.667329,176.0,176.0,16.0,16.0,32.0,0.0,348.0,6.0,100.0
1165,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,1.0,27.786958,384.0,384.0,16.0,16.0,32.0,0.0,348.0,6.0,100.0
1166,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,1.0,31.390316,400.0,400.0,16.0,16.0,32.0,0.0,348.0,6.0,100.0
1167,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,1.0,35.30852,416.0,416.0,16.0,16.0,32.0,0.0,348.0,6.0,100.0
1190,3.5,4.0,876.0,2688.0,1.5,384.0,3004.0,288384.0,6.0,14.0,192.0,4709376.0,1.0,7.639562,272.0,272.0,16.0,16.0,32.0,0.0,348.0,6.0,100.0
1189,3.5,4.0,876.0,2688.0,1.5,384.0,3004.0,288384.0,6.0,14.0,192.0,4709376.0,1.0,6.364056,256.0,256.0,16.0,16.0,32.0,0.0,348.0,6.0,100.0
1188,3.5,4.0,876.0,2688.0,1.5,384.0,3004.0,288384.0,6.0,14.0,192.0,4709376.0,1.0,5.24324,240.0,240.0,16.0,16.0,32.0,0.0,348.0,6.0,100.0
1187,3.5,4.0,876.0,2688.0,1.5,384.0,3004.0,288384.0,6.0,14.0,192.0,4709376.0,1.0,4.263988,224.0,224.0,16.0,16.0,32.0,0.0,348.0,6.0,100.0
1186,3.5,4.0,876.0,2688.0,1.5,384.0,3004.0,288384.0,6.0,14.0,192.0,4709376.0,1.0,3.420016,208.0,208.0,16.0,16.0,32.0,0.0,348.0,6.0,100.0
1185,3.5,4.0,876.0,2688.0,1.5,384.0,3004.0,288384.0,6.0,14.0,192.0,4709376.0,1.0,2.689186,192.0,192.0,16.0,16.0,32.0,0.0,348.0,6.0,100.0
1184,3.5,4.0,876.0,2688.0,1.5,384.0,3004.0,288384.0,6.0,14.0,192.0,4709376.0,1.0,2.068768,176.0,176.0,16.0,16.0,32.0,0.0,348.0,6.0,100.0
1183,3.5,4.0,876.0,2688.0,1.5,384.0,3004.0,288384.0,6.0,14.0,192.0,4709376.0,1.0,1.555514,160.0,160.0,16.0,16.0,32.0,0.0,348.0,6.0,100.0
1182,3.5,4.0,876.0,2688.0,1.5,384.0,3004.0,288384.0,6.0,14.0,192.0,4709376.0,1.0,1.137064,144.0,144.0,16.0,16.0,32.0,0.0,348.0,6.0,100.0
1181,3.5,4.0,876.0,2688.0,1.5,384.0,3004.0,288384.0,6.0,14.0,192.0,4709376.0,1.0,0.808582,128.0,128.0,16.0,16.0,32.0,0.0,348.0,6.0,100.0
1180,3.5,4.0,876.0,2688.0,1.5,384.0,3004.0,288384.0,6.0,14.0,192.0,4709376.0,1.0,0.541259,112.0,112.0,16.0,16.0,32.0,0.0,348.0,6.0,100.0
1179,3.5,4.0,876.0,2688.0,1.5,384.0,3004.0,288384.0,6.0,14.0,192.0,4709376.0,1.0,0.340814,96.0,96.0,16.0,16.0,32.0,0.0,348.0,6.0,100.0
1178,3.5,4.0,876.0,2688.0,1.5,384.0,3004.0,288384.0,6.0,14.0,192.0,4709376.0,1.0,0.197947,80.0,80.0,16.0,16.0,32.0,0.0,348.0,6.0,100.0
1177,3.5,4.0,876.0,2688.0,1.5,384.0,3004.0,288384.0,6.0,14.0,192.0,4709376.0,1.0,0.101195,64.0,64.0,16.0,16.0,32.0,0.0,348.0,6.0,100.0
1176,3.5,4.0,876.0,2688.0,1.5,384.0,3004.0,288384.0,6.0,14.0,192.0,4709376.0,1.0,0.042723,48.0,48.0,16.0,16.0,32.0,0.0,348.0,6.0,100.0
1175,3.5,4.0,876.0,2688.0,1.5,384.0,3004.0,288384.0,6.0,14.0,192.0,4709376.0,1.0,0.012891,32.0,32.0,16.0,16.0,32.0,0.0,348.0,6.0,100.0
1174,3.5,4.0,876.0,2688.0,1.5,384.0,3004.0,288384.0,6.0,14.0,192.0,4709376.0,1.0,0.001727939,16.0,16.0,16.0,16.0,32.0,0.0,348.0,6.0,100.0
1173,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,1.0,65.945476,512.0,512.0,16.0,16.0,32.0,0.0,348.0,6.0,100.0
1172,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,1.0,59.932362,496.0,496.0,16.0,16.0,32.0,0.0,348.0,6.0,100.0
1171,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,1.0,54.321806,480.0,480.0,16.0,16.0,32.0,0.0,348.0,6.0,100.0
1170,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,1.0,49.068378,464.0,464.0,16.0,16.0,32.0,0.0,348.0,6.0,100.0
1169,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,1.0,44.122729,448.0,448.0,16.0,16.0,32.0,0.0,348.0,6.0,100.0
1168,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,1.0,39.542705,432.0,432.0,16.0,16.0,32.0,0.0,348.0,6.0,100.0
1141,3.5,2.0,745.0,2880.0,1.5,384.0,3004.0,288384.0,12.0,15.0,192.0,4291.2,1.0,55.135774,512.0,512.0,16.0,16.0,32.0,0.0,348.0,6.0,100.0
1140,3.5,2.0,745.0,2880.0,1.5,384.0,3004.0,288384.0,12.0,15.0,192.0,4291.2,1.0,50.131187,496.0,496.0,16.0,16.0,32.0,0.0,348.0,6.0,100.0
1139,3.5,2.0,745.0,2880.0,1.5,384.0,3004.0,288384.0,12.0,15.0,192.0,4291.2,1.0,44.738901,480.0,480.0,16.0,16.0,32.0,0.0,348.0,6.0,100.0
1138,3.5,2.0,745.0,2880.0,1.5,384.0,3004.0,288384.0,12.0,15.0,192.0,4291.2,1.0,40.382012,464.0,464.0,16.0,16.0,32.0,0.0,348.0,6.0,100.0
1110,3.5,2.0,745.0,2880.0,1.5,384.0,3004.0,288384.0,12.0,15.0,192.0,4291.2,1.0,0.001800572,16.0,16.0,16.0,16.0,32.0,0.0,348.0,6.0,100.0
1109,3.5,5.0,771.0,2304.0,1.0,256.0,3004.0,192256.0,8.0,12.0,192.0,3552768.0,1.0,33.050311,1024.0,1024.0,8.0,8.0,32.0,0.0,348.0,6.0,50.0
1108,3.5,5.0,771.0,2304.0,1.0,256.0,3004.0,192256.0,8.0,12.0,192.0,3552768.0,1.0,29.528393,992.0,992.0,8.0,8.0,32.0,0.0,348.0,6.0,50.0
1107,3.5,5.0,771.0,2304.0,1.0,256.0,3004.0,192256.0,8.0,12.0,192.0,3552768.0,1.0,29.856634,960.0,960.0,8.0,8.0,32.0,0.0,348.0,6.0,50.0
1106,3.5,5.0,771.0,2304.0,1.0,256.0,3004.0,192256.0,8.0,12.0,192.0,3552768.0,1.0,24.128757,928.0,928.0,8.0,8.0,32.0,0.0,348.0,6.0,50.0
1105,3.5,5.0,771.0,2304.0,1.0,256.0,3004.0,192256.0,8.0,12.0,192.0,3552768.0,1.0,22.103089,896.0,896.0,8.0,8.0,32.0,0.0,348.0,6.0,50.0
1104,3.5,5.0,771.0,2304.0,1.0,256.0,3004.0,192256.0,8.0,12.0,192.0,3552768.0,1.0,19.485582,864.0,864.0,8.0,8.0,32.0,0.0,348.0,6.0,50.0
1103,3.5,5.0,771.0,2304.0,1.0,256.0,3004.0,192256.0,8.0,12.0,192.0,3552768.0,1.0,17.66394,832.0,832.0,8.0,8.0,32.0,0.0,348.0,6.0,50.0
1102,3.5,5.0,771.0,2304.0,1.0,256.0,3004.0,192256.0,8.0,12.0,192.0,3552768.0,1.0,15.445591,800.0,800.0,8.0,8.0,32.0,0.0,348.0,6.0,50.0
1101,3.5,5.0,771.0,2304.0,1.0,256.0,3004.0,192256.0,8.0,12.0,192.0,3552768.0,1.0,15.000111,768.0,768.0,8.0,8.0,32.0,0.0,348.0,6.0,50.0
1100,3.5,5.0,771.0,2304.0,1.0,256.0,3004.0,192256.0,8.0,12.0,192.0,3552768.0,1.0,12.003435,736.0,736.0,8.0,8.0,32.0,0.0,348.0,6.0,50.0
1099,3.5,5.0,771.0,2304.0,1.0,256.0,3004.0,192256.0,8.0,12.0,192.0,3552768.0,1.0,10.628552,704.0,704.0,8.0,8.0,32.0,0.0,348.0,6.0,50.0
1098,3.5,5.0,771.0,2304.0,1.0,256.0,3004.0,192256.0,8.0,12.0,192.0,3552768.0,1.0,9.133409,672.0,672.0,8.0,8.0,32.0,0.0,348.0,6.0,50.0
1097,3.5,5.0,771.0,2304.0,1.0,256.0,3004.0,192256.0,8.0,12.0,192.0,3552768.0,1.0,8.021257,640.0,640.0,8.0,8.0,32.0,0.0,348.0,6.0,50.0
1096,3.5,5.0,771.0,2304.0,1.0,256.0,3004.0,192256.0,8.0,12.0,192.0,3552768.0,1.0,6.748124,608.0,608.0,8.0,8.0,32.0,0.0,348.0,6.0,50.0
1095,3.5,5.0,771.0,2304.0,1.0,256.0,3004.0,192256.0,8.0,12.0,192.0,3552768.0,1.0,6.035753,576.0,576.0,8.0,8.0,32.0,0.0,348.0,6.0,50.0
1094,3.5,5.0,771.0,2304.0,1.0,256.0,3004.0,192256.0,8.0,12.0,192.0,3552768.0,1.0,4.83417,544.0,544.0,8.0,8.0,32.0,0.0,348.0,6.0,50.0
1093,3.5,5.0,771.0,2304.0,1.0,256.0,3004.0,192256.0,8.0,12.0,192.0,3552768.0,1.0,4.05047,512.0,512.0,8.0,8.0,32.0,0.0,348.0,6.0,50.0
1092,3.5,5.0,771.0,2304.0,1.0,256.0,3004.0,192256.0,8.0,12.0,192.0,3552768.0,1.0,3.322397,480.0,480.0,8.0,8.0,32.0,0.0,348.0,6.0,50.0
1091,3.5,5.0,771.0,2304.0,1.0,256.0,3004.0,192256.0,8.0,12.0,192.0,3552768.0,1.0,2.716484,448.0,448.0,8.0,8.0,32.0,0.0,348.0,6.0,50.0
1090,3.5,5.0,771.0,2304.0,1.0,256.0,3004.0,192256.0,8.0,12.0,192.0,3552768.0,1.0,2.149493,416.0,416.0,8.0,8.0,32.0,0.0,348.0,6.0,50.0
1089,3.5,5.0,771.0,2304.0,1.0,256.0,3004.0,192256.0,8.0,12.0,192.0,3552768.0,1.0,1.71443,384.0,384.0,8.0,8.0,32.0,0.0,348.0,6.0,50.0
1088,3.5,5.0,771.0,2304.0,1.0,256.0,3004.0,192256.0,8.0,12.0,192.0,3552768.0,1.0,1.301645,352.0,352.0,8.0,8.0,32.0,0.0,348.0,6.0,50.0
1111,3.5,2.0,745.0,2880.0,1.5,384.0,3004.0,288384.0,12.0,15.0,192.0,4291.2,1.0,0.013445,32.0,32.0,16.0,16.0,32.0,0.0,348.0,6.0,100.0
5451,5.2,7.0,1076.0,1664.0,1.75,256.0,3505.0,224.32,4.0,13.0,128.0,3580928.0,1.0,1.246528,80.0,80.0,32.0,32.0,32.0,0.0,348.0,6.0,100.0
1112,3.5,2.0,745.0,2880.0,1.5,384.0,3004.0,288384.0,12.0,15.0,192.0,4291.2,1.0,0.044796,48.0,48.0,16.0,16.0,32.0,0.0,348.0,6.0,100.0
1114,3.5,2.0,745.0,2880.0,1.5,384.0,3004.0,288384.0,12.0,15.0,192.0,4291.2,1.0,0.206655,80.0,80.0,16.0,16.0,32.0,0.0,348.0,6.0,100.0
1137,3.5,2.0,745.0,2880.0,1.5,384.0,3004.0,288384.0,12.0,15.0,192.0,4291.2,1.0,36.912818,448.0,448.0,16.0,16.0,32.0,0.0,348.0,6.0,100.0
1136,3.5,2.0,745.0,2880.0,1.5,384.0,3004.0,288384.0,12.0,15.0,192.0,4291.2,1.0,32.573183,432.0,432.0,16.0,16.0,32.0,0.0,348.0,6.0,100.0
1135,3.5,2.0,745.0,2880.0,1.5,384.0,3004.0,288384.0,12.0,15.0,192.0,4291.2,1.0,29.532899,416.0,416.0,16.0,16.0,32.0,0.0,348.0,6.0,100.0
1134,3.5,2.0,745.0,2880.0,1.5,384.0,3004.0,288384.0,12.0,15.0,192.0,4291.2,1.0,25.841983,400.0,400.0,16.0,16.0,32.0,0.0,348.0,6.0,100.0
1133,3.5,2.0,745.0,2880.0,1.5,384.0,3004.0,288384.0,12.0,15.0,192.0,4291.2,1.0,22.859374,384.0,384.0,16.0,16.0,32.0,0.0,348.0,6.0,100.0
1132,3.5,2.0,745.0,2880.0,1.5,384.0,3004.0,288384.0,12.0,15.0,192.0,4291.2,1.0,20.096443,368.0,368.0,16.0,16.0,32.0,0.0,348.0,6.0,100.0
1131,3.5,2.0,745.0,2880.0,1.5,384.0,3004.0,288384.0,12.0,15.0,192.0,4291.2,1.0,17.586966,352.0,352.0,16.0,16.0,32.0,0.0,348.0,6.0,100.0
1130,3.5,2.0,745.0,2880.0,1.5,384.0,3004.0,288384.0,12.0,15.0,192.0,4291.2,1.0,15.309582,336.0,336.0,16.0,16.0,32.0,0.0,348.0,6.0,100.0
1129,3.5,2.0,745.0,2880.0,1.5,384.0,3004.0,288384.0,12.0,15.0,192.0,4291.2,1.0,13.209115,320.0,320.0,16.0,16.0,32.0,0.0,348.0,6.0,100.0
1128,3.5,2.0,745.0,2880.0,1.5,384.0,3004.0,288384.0,12.0,15.0,192.0,4291.2,1.0,11.317552,304.0,304.0,16.0,16.0,32.0,0.0,348.0,6.0,100.0
1127,3.5,2.0,745.0,2880.0,1.5,384.0,3004.0,288384.0,12.0,15.0,192.0,4291.2,1.0,9.631566,288.0,288.0,16.0,16.0,32.0,0.0,348.0,6.0,100.0
1126,3.5,2.0,745.0,2880.0,1.5,384.0,3004.0,288384.0,12.0,15.0,192.0,4291.2,1.0,8.105256,272.0,272.0,16.0,16.0,32.0,0.0,348.0,6.0,100.0
